URL,company_name,headquarters,industry,total_rating,highest_score_name,highest_score_point,course_name,duration,start_date,entry_deadline,catch_phrase
/2026/company/r268800042/internship/,大東建託グループ（大東建託株式会社・大東建託リーシング株式会社・大東建託パートナーズ株式会社）,東京,住宅／建設／不動産／建設コンサルタント／情報処理,4.86,仕事内容の理解,4.73,【技術】匠マイスター技能選手権（施工管理体験）,1日,11月随時(東京),10月31日,託される人は、たくさん愛される人だ　営業・技術仕事体験
/2026/company/r678700043/internship/,テクマトリックス株式会社,東京,ソフトウェア／インターネット関連／商社（総合）／通信／コンピュータ・通信機器・ＯＡ機器,4.80,仕事内容の理解,4.69,『 Hello Network　』＊先着順・選考なし,1日,1月随時(WEB),10月25日,＜1day＞IT業界の仕事を疑似体験！学習型セミナー（WEB・対面）
/2026/company/r570891069/internship/,イニシオフーズ株式会社,東京,食品／商社（食料品）／スーパー・ストア,N/A,N/A,N/A,商品開発・営業オープンカンパニー,1日,11/22(大阪),11月10日,就活にも役立つ！1day仕事体験プログラム
/2026/company/r921110023/internship/,株式会社NTTデータ ウェーブ,東京,ソフトウェア／情報処理／コンサルタント・専門コンサルタント,4.67,業界の理解,4.72,＜NTTデータ ウェーブ ＞1day仕事体験コース,1日,11月随時(東京)、11月随時(WEB),11月30日,＜NTTデータ ウェーブ ＞企業研究セミナー&1day仕事体験コース開催
/2026/company/r895110029/internship/,株式会社アスパーク　総合職,大阪,人材サービス（人材紹介・人材派遣）／総合電機（電気・電子機器）／コンサルタント・専門コンサルタント／機械／自動車,4.73,仕事内容の理解,4.50,業界No1を目指す超ベンチャー企業☆秋冬会社説明会,1日,11月随時、12月随時、1月随時(WEB),1月24日,「人」×「テクノロジー」で課題解決。業界No1を目指す企業☆
/2026/company/r412400059/internship/,スタンレー電気株式会社,東京,半導体・電子部品・その他／自動車／輸送機器／コンピュータ・通信機器・ＯＡ機器／精密機器,4.66,事業内容の理解,4.63,【理系対象】メーカーの製品開発職の体験,1日,1月随時(東京),1月31日,スタンレーのオープン・カンパニー＆キャリア教育等　＜理系/文系＞
/2026/company/r571700004/internship/,株式会社ヨドバシカメラ,東京,専門店（家電・事務機器・カメラ）／専門店（複合）／専門店（音楽・書籍・インテリア）／専門店（スポーツ用品）／その他専門店・小売,4.61,社員からのアドバイス,4.45,【売場創り編】（対面）,1日,10月随時、11月随時、12月随時、1月随時(東京),12月31日,小売業界、ヨドバシカメラ、接客に興味がある人集まれ！
/2026/company/r517400091/internship/,三菱総研ＤＣＳ株式会社,東京,情報処理／ソフトウェア／インターネット関連／コンサルタント・専門コンサルタント／シンクタンク,4.57,業界の理解,4.39,システム開発の基礎「アルゴリズム」/ICTサービス企画,1日,10月随時(宮城)、10月随時(千葉)、10月随時(東京)、10月随時(大阪)、10/31、10月随時、11月随時(WEB),11月30日,アルゴリズムやAI×コミュニケーションロボット研究開発を体感してみませんか？
/2026/company/r964400059/internship/,太陽生命保険株式会社,東京,生命保険／損害保険,N/A,N/A,N/A,【先着順・選考無し】3days仕事体験,2、3日程度,10月随時(東京)、10月随時(大阪)、10月随時(WEB),10月31日,◆太陽生命の仕事体験◆
/2026/company/r347192086/internship/,綜合警備保障株式会社（総合職）,東京,安全・セキュリティ産業／インターネット関連／リース・レンタル／航空／設備・設備工事関連,N/A,N/A,N/A,コミュニケーションスキルを磨く【就活支援型】,1日,11月随時、1月随時(東京)、12月随時(大阪)、10月随時(WEB),1月24日,We need New Business Leader　ALSOKは新しい安心を創造するリーダーを求めている
/2026/company/r694120088/internship/,株式会社ケアリッツ・アンド・パートナーズ,東京,福祉・介護／人材サービス（人材紹介・人材派遣）／医療関連・医療機関／不動産／ブライダル・冠婚葬祭,N/A,N/A,N/A,【WEB開催】業界も自分自身も知れる就活準備イベント,1日,10月随時(WEB),10月31日,業界に先駆けた業務効率化&働きやすい環境を実現するケアリッツの秘密とは！？
/2026/company/r595110052/internship/,株式会社イービーエム,東京、福岡,化粧品／エステ・理容・美容／その他サービス／専門店（ドラッグストア・医薬品・化粧品・調剤薬局）,4.77,業界の理解,4.71,【先着順・選考なし】「美」を追求！小顔術Lesson,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月31日,就活にも役立つ！「接客」＆「手あて」を学ぶ1day体験 +深から笑顔に、美しく+
/2026/company/r712600087/internship/,株式会社ビックカメラ,東京,専門店（家電・事務機器・カメラ）／専門店（複合）／専門店（ドラッグストア・医薬品・化粧品・調剤薬局）／専門店（スポーツ用品）／商社（総合）,N/A,N/A,N/A,【WEB開催】業界研究×自己分析セミナー,1日,10/23、10/29(WEB),10月28日,お客様喜ばせ業を体感！ビックのオンライン1day就業体験
/2026/company/r583130063/internship/,株式会社スタッフサービス・ホールディングス,東京,人材サービス（人材紹介・人材派遣）／各種ビジネスサービス／コンサルタント・専門コンサルタント／医療関連・医療機関／福祉・介護,4.78,業界の理解,4.70,人材営業体感ワーク,1日,10/24(WEB),10月22日,スタッフサービス・ホールディングス　インターンシップ＆キャリア
/2026/company/r187700018/internship/,オリックス生命保険株式会社,東京,生命保険,N/A,N/A,N/A,「仕事・キャリア理解セミナー」,1日,10/23(東京),10月20日,１DAYオープン・カンパニー＆キャリア教育等（WEB・対面）近日公開！
/2026/company/r822801072/internship/,協和医科器械株式会社,静岡,商社（医療機器）／商社（機械）／医療関連・医療機関／福祉・介護／その他商社,N/A,N/A,N/A,【WEB】座談会あり！医療機器を疑似体験！？？,1日,10/26(WEB),10月23日,【先着順】医療機器商社×営業　オープン・カンパニー＆1dayプログラム
/2026/company/r245700023/internship/,株式会社ソフトウェア・サービス,大阪、東京,ソフトウェア／医療機器／コンサルタント・専門コンサルタント／医療関連・医療機関／情報処理,4.71,社員からのアドバイス,4.84,先着順・選考なし【対面】PG・SE職1day仕事体験,1日,1月中旬(東京)、1月下旬(大阪),1月10日,医療IT企業のプログラマSE職・コンサルタントSE職の仕事体験
/2026/company/r956700080/internship/,株式会社ハローズ,岡山、広島,スーパー・ストア／外食・レストラン・フードサービス／食品／百貨店／商社（食料品）,N/A,N/A,N/A,【WEB】商品(菓子)開発体験コース,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,【先着順・選考なし】4コースWEB開催・服装自由！食べて、学べる1day仕事体験！
/2026/company/r250700041/internship/,株式会社ヤマザワ,山形,スーパー・ストア／食品,4.91,業界の理解,4.73,1)ヤマザワオリジナル業界研究セミナー,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),1月24日,★総合評価4.91★「働く」目線でヤマザワを知ろう！選べる9コース！
/2026/company/r596762079/internship/,わらべや日洋食品株式会社,東京,食品／コンビニエンスストア／外食・レストラン・フードサービス／商社（食料品）,4.42,業界の理解,4.57,【機電系】エンジニア職向けオープン・カンパニー,1日,11/1(東京),10月31日,毎日約40人に1人が当社商品を食べています！さて、何を作っているでしょうか！？
/2026/company/r905762054/internship/,公益財団法人磐城済世会,福島,医療関連・医療機関／福祉・介護／教育関連,N/A,N/A,N/A,病院・専門学校・幼稚園経営法人を体感できる！,1日,10月随時、11月随時、12月随時、1月随時(福島),1月24日,＼病院～看護専門学校～幼稚園を運営／やりがいや魅力を体感！
/2026/company/r529522017/internship/,奥野製薬工業株式会社,大阪,化学／半導体・電子部品・その他／食品／ガラス・セラミックス／自動車,4.72,人事とのやりとり,4.86,【対面】実験体験！,1日,10月随時、11月随時(大阪),11月20日,ほんとうに愛される製品をつくり　みんなに愛される人になれ
